Адрес обращения,Дом,Дата,текст обращения,text_clean,categories,full_address,latitude,longitude
улица Гражданская,92 корп. 1,2021-06-12 13:33:26.779,"Построить, оснастить детскую площадку, сделать парковочные места",['площадка'],{'другое': 1},92 корп. 1 улица Гражданская,56.11136133753085,47.183125878372635
бульвар Зеленый,9,2021-06-05 22:03:38.550,Сделать покрытие на детской площадке,['площадка'],{'другое': 1},9 бульвар Зеленый,56.11295000000007,47.48249000000004
бульвар Эгерский,32,2021-06-07 00:22:40.436,Ремонт дома (лестничные площадки),['площадка'],{'другое': 1},32 бульвар Эгерский,56.09934001048066,47.28444003839252
улица Социалистическая,13А,2021-06-12 12:51:18.082,Очень нуждаемся в хорошо оборудованной детской площадке во дворе нашего дома,"['площадка', 'двор']",{'другое': 1},13А улица Социалистическая,56.111980004288256,47.181359979874145
площадь И.Ф.Скворцова,3,2021-06-10 17:06:30.681,Благоустроить детскую площадку.,['площадка'],{'другое': 1},3 площадь И.Ф.Скворцова,56.081051810717454,47.32355331236188
улица Чернышевского,25,2021-06-07 22:08:27.648,"не хватает д/с, парков",['парковый'],{'другое': 1},25 улица Чернышевского,56.12186997948302,47.177470022429475
переулок Химиков,6,2021-06-14 20:44:18.252,Предусмотреть строительство детской площадки по пер.Химиков,['площадка'],{'другое': 1},6 переулок Химиков,56.11982999188817,47.500579984626086
переулок Химиков,6,2021-06-12 21:55:21.889,Предусмотреть строительство детской площадки по переулку Химиков ,['площадка'],{'другое': 1},6 переулок Химиков,56.11982999188817,47.500579984626086
улица Ахазова,2,2021-06-12 16:41:46.575,Сделать детскую площадку. ,['площадка'],{'другое': 1},2 улица Ахазова,56.14433000150339,47.173760024445954
улица Ахазова,2,2021-06-12 16:51:58.781,"Сделать одностороннее движение перед детской поликлиникой, детская площадка. ",['площадка'],{'другое': 1},2 улица Ахазова,56.14433000150339,47.173760024445954
улица Социалистическая,7 корп. 1,2021-06-11 02:03:05.161,Чтобы началась реконструкция стадиона Волга и чтобы был крытый бассейн,['стадион'],{'другое': 1},7 корп. 1 улица Социалистическая,56.10503999800656,47.166120003520575
улица Набережная,15,2021-06-12 07:24:11.022,"Сделать ремонт в подъезде 2 по ул. Набережная д.15.
Проход по стадиону сделать бесплатным",['стадион'],{'другое': 1},15 улица Набережная,56.12494999362386,47.515500023735456
бульвар Юности,2,2021-06-12 19:23:31.069,"Установить лежачий полицейский во дворе дома № 2 по бульвару юности ( между подъездами 1 и 2, рядом с ЖЭК "" Наш Дом"" )",['двор'],{'другое': 1},2 бульвар Юности,56.13766999269728,47.162200038862494
улица 10 Пятилетки,70,2021-06-11 22:37:00.893,Детскую площадку перед домом,['площадка'],{'другое': 1},70 улица 10 Пятилетки,56.11260998813091,47.443199990057934
улица Гагарина Ю.,53 корп. 1,2021-06-07 02:20:11.543,"Детская площадка
Калитку между домом и больницей установить",['площадка'],{'другое': 1},53 корп. 1 улица Гагарина Ю.,56.12312001461308,47.24916002119386
улица Гагарина Ю.,53 корп. 1,2021-06-07 02:19:06.278,"Детская площадка
Калитку между домом и больницей установить",['площадка'],{'другое': 1},53 корп. 1 улица Гагарина Ю.,56.12312001461308,47.24916002119386
улица Винокурова,18,2021-06-14 15:26:34.825,Привести в порядок детскую площадку во дворе,"['площадка', 'двор']",{'другое': 1},18 улица Винокурова,56.12051001569279,47.4927600042395
улица Винокурова,18,2021-06-14 18:10:47.789,Привести в порядок детскую площадку на пр.Энергетиков д.5,['площадка'],{'другое': 1},18 улица Винокурова,56.12051001569279,47.4927600042395
улица Винокурова,18,2021-06-14 18:08:48.973,Привести в порядок детскую площадку ,['площадка'],{'другое': 1},18 улица Винокурова,56.12051001569279,47.4927600042395
улица Винокурова,18,2021-06-14 15:29:37.423,Начали во дворе делать детскую площадку и не закончили,"['двор', 'площадка']",{'другое': 1},18 улица Винокурова,56.12051001569279,47.4927600042395
улица Терешковой,6А,2021-06-09 11:49:50.694,"Двери поменять на площадке, на крепкие, оконные рамы, ремонт в подъезде, уборщицы нет",['площадка'],{'другое': 1},6А улица Терешковой,56.115299992317006,47.49958999804201
улица 1-ая Путепроводная,135,2021-06-09 01:30:54.177,"Построить детские площадки, решить вопрос с бродячими собаками",['площадка'],{'другое': 1},135 улица 1-ая Путепроводная,56.130399990887554,47.32949000193247
улица Чапаева,6,2021-06-08 21:19:43.250,Благоустроить детскую площадку.,['площадка'],{'другое': 1},6 улица Чапаева,56.12895997992203,47.25733002985703
улица Чапаева,6,2021-06-08 21:04:31.962,"Надо благоустроить детскую площадку, установить видеокамеры.",['площадка'],{'другое': 1},6 улица Чапаева,56.12895997992203,47.25733002985703
улица Ленинского Комсомола,24 корп. 1,2021-06-09 11:38:47.759,Красивая детская площадка во дворе.,"['площадка', 'двор']",{'другое': 1},24 корп. 1 улица Ленинского Комсомола,56.09996999432332,47.264780033037425
улица Ленинского Комсомола,24 корп. 1,2021-06-14 13:20:58.887,Обустроить детскую площадку.,['площадка'],{'другое': 1},24 корп. 1 улица Ленинского Комсомола,56.09996999432332,47.264780033037425
улица Ленинского Комсомола,24 корп. 1,2021-06-09 11:41:04.580,Детская площадка,['площадка'],{'другое': 1},24 корп. 1 улица Ленинского Комсомола,56.09996999432332,47.264780033037425
улица Мате Залка,8,2021-06-07 12:10:26.759,Сделайте пожалуйста во дворе детскую площадку,"['двор', 'площадка']",{'другое': 1},8 улица Мате Залка,56.11902998113959,47.182200014210395
улица Университетская,5,2021-06-17 12:24:45.406,"Детские площадки
Парковочные мета
Тарифы ЖКХ
Помощь многодетным",['площадка'],{'другое': 1},5 улица Университетская,56.14679998073112,47.17180000020741
улица Университетская,5,2021-06-14 15:38:27.058,"Ремонт подъезда, ограду вокруг дома. Благоустроить площадку. Убрать гаражи",['площадка'],{'другое': 1},5 улица Университетская,56.14679998073112,47.17180000020741
улица Ашмарина,42 корп. 1,2021-06-05 16:34:47.937,Площадка для детей ,['площадка'],{'другое': 1},42 корп. 1 улица Ашмарина,56.079719986803696,47.271859975192626
улица Ашмарина,42 корп. 1,2021-06-05 16:29:21.382,Детская площадка,['площадка'],{'другое': 1},42 корп. 1 улица Ашмарина,56.079719986803696,47.271859975192626
улица Винокурова,15,2021-06-07 17:25:32.948,Нет детской площадки для детей вблизи дома,['площадка'],{'другое': 1},15 улица Винокурова,56.117809995132404,47.4934700352575
улица Маршака,12,2021-06-14 08:44:29.107,Поставить площадку для детей во дворе.,"['площадка', 'двор']",{'другое': 1},12 улица Маршака,56.127750010289134,47.26380999538293
улица Гражданская,131 корп. 1,2021-06-14 18:10:32.208,Обустроить детскую площадку во дворе дома ул.Гражданская 131к1,"['площадка', 'двор']",{'другое': 1},131 корп. 1 улица Гражданская,56.11136133753085,47.183125878372635
улица Алексея Талвира,8,2021-06-06 16:17:07.851,Необходимо установить новую детскую площадку. ,['площадка'],{'другое': 1},8 улица Алексея Талвира,56.1499299929244,47.163409966585874
улица 10 Пятилетки,39,2021-06-04 21:44:52.963,Обустроить спортивную площадку около дома,['площадка'],{'другое': 1},39 улица 10 Пятилетки,56.110780009120134,47.442609987893434
улица 10 Пятилетки,39,2021-06-04 21:48:33.306,Обустроить спортивную площадку около дома,['площадка'],{'другое': 1},39 улица 10 Пятилетки,56.110780009120134,47.442609987893434
улица 50 лет Октября,26/24,2021-06-05 10:08:17.554,Детская площадка во дворе,"['площадка', 'двор']",{'другое': 1},26/24 улица 50 лет Октября,56.126340006536964,47.281500002034704
улица Мичмана Павлова,39,2021-06-12 16:04:19.793,Прошу отремонтировать подъездные пути к дому и детскую площадку.,['площадка'],{'другое': 1},39 улица Мичмана Павлова,56.135309984039196,47.1618299778373
улица Айзмана,84,2021-06-06 23:00:03.937,Построить детскую площадку.,['площадка'],{'другое': 1},84 улица Айзмана,56.07303001269375,47.29897995819289
улица Розы Люксембург,9,2021-06-05 19:54:25.045,Нужна площадка для детей. Вернуть 63 маршрут.,['площадка'],{'другое': 1},9 улица Розы Люксембург,56.069939982178596,47.28294001300026
улица Правая Набережная Сугутки,1,2021-06-17 12:43:10.644,"Прошу рассмотреть вопрос коммунальных услуг, а именно - отопление за общедомовое ЖКХ ""Свой двор"" потому что в подъездах батареи холодные, а оплата начисляется.",['двор'],{'другое': 1},1 улица Правая Набережная Сугутки,56.12794713718604,47.21946394766075
улица Пролетарская,6,2021-06-15 11:36:46.788,Достроить детскую площадку.,['площадка'],{'другое': 1},6 улица Пролетарская,56.10705002029755,47.29262999598524
проспект Мира,14,2021-06-04 21:51:36.043,Детская площадка во дворе,"['площадка', 'двор']",{'другое': 1},14 проспект Мира,56.12875998771227,47.28537998501463
проспект Мира,14,2021-06-04 21:49:30.365,Детская площадка во дворе,"['площадка', 'двор']",{'другое': 1},14 проспект Мира,56.12875998771227,47.28537998501463
переулок Химиков,2,2021-06-08 06:32:07.804,"Во дворе дома много бездомных собак, которые лают и мешают спать.
Требуется ремонт подъезда.",['двор'],{'другое': 1},2 переулок Химиков,56.121690020021845,47.50129001564406
переулок Химиков,2,2021-06-14 20:41:55.210,Детские площадки,['площадка'],{'другое': 1},2 переулок Химиков,56.121690020021845,47.50129001564406
улица Космонавта Николаева А.Г.,41,2021-06-14 00:20:20.334,Благоустроить детскую площадку,['площадка'],{'другое': 1},41 улица Космонавта Николаева А.Г.,56.1256099846799,47.27696002799877
улица Космонавта Николаева А.Г.,41,2021-06-14 00:17:27.144,Нужна детская площадка,['площадка'],{'другое': 1},41 улица Космонавта Николаева А.Г.,56.1256099846799,47.27696002799877
проспект Тракторостроителей,73,2021-06-16 15:45:45.956,Обновить детскую площадку. Детям негде играть,['площадка'],{'другое': 1},73 проспект Тракторостроителей,56.106619986755135,47.322469990384974
улица Гражданская,109 корп. 1,2021-06-14 12:32:52.917,Хотелось бы обновить детскую площадку по адресу: Гражданская 109к1 в нашем дворе,"['площадка', 'двор']",{'другое': 1},109 корп. 1 улица Гражданская,56.11136133753085,47.183125878372635
улица Гражданская,109 корп. 1,2021-06-11 08:55:39.814,Благоустроенный двор хотелось бы чтобы был,['двор'],{'другое': 1},109 корп. 1 улица Гражданская,56.11136133753085,47.183125878372635
улица Калинина,101 корп. 1,2021-06-04 20:24:57.974,Детская площадка во дворе,"['площадка', 'двор']",{'другое': 1},101 корп. 1 улица Калинина,56.14608001715786,47.25789999927295
улица Калинина,101 корп. 1,2021-06-04 20:23:59.396,"Детская площадка во дворе
Отсутствие двора","['площадка', 'двор', 'двор']",{'другое': 1},101 корп. 1 улица Калинина,56.14608001715786,47.25789999927295
улица Калинина,101 корп. 1,2021-06-04 20:27:44.381,Детская площадка во дворе,"['площадка', 'двор']",{'другое': 1},101 корп. 1 улица Калинина,56.14608001715786,47.25789999927295
улица Байдула,11,2021-06-07 21:08:33.222,Необходимо детская площадка во дворе дома 11 по ул. Байдула.,"['площадка', 'двор']",{'другое': 1},11 улица Байдула,56.1320200032238,47.25927002134699
проспект Тракторостроителей,34 корп. 2,2021-06-04 14:45:48.794,Доделать двор,['двор'],{'другое': 1},34 корп. 2 проспект Тракторостроителей,56.09466999121693,47.29670997117492
улица Чапаева,2,2021-06-08 20:53:59.457,Детскую площадку во двор .,"['площадка', 'двор']",{'другое': 1},2 улица Чапаева,56.125482977827595,47.260895375657284
улица Винокурова,29,2021-06-06 20:58:16.120,"Проверить вентиляцию кафе и пекарни, запах поднимается в квартиры",['кафе'],{'другое': 1},29 улица Винокурова,56.11273999144916,47.48544000437735
улица Энгельса,48,2021-06-14 22:15:24.828,"хотелось бы на площадке по Энгельса 48, 50, 52, 48/1 домах сделали нормальную детскую площадку  и поставили спортивную снаряжение. ","['площадка', 'площадка']",{'другое': 1},48 улица Энгельса,56.115959983373045,47.2630599826868
улица 50 лет Октября,12,2021-06-14 00:12:31.822,"Просим сделать современные детские площадки, а то все идут на площадку около дома 12, 14 по ул. 50 лет Октября. Вечерами очень много народу","['площадка', 'площадка']",{'другое': 1},12 улица 50 лет Октября,56.12811001303052,47.276110019197745
проспект Ленина,44,2021-06-12 18:10:45.600,"Уважаемый Владимир Михайлович .Просим построить баскетбольную ллощадку во дворе домов пр. Ленина д.44,46.Молодежь очень ждет.",['двор'],{'другое': 1},44 проспект Ленина,56.11926999693702,47.25602999667453
улица К.Маркса,24,2021-06-05 00:10:20.021,"дет.площадку, благоустроить территорию дома",['площадка'],{'другое': 1},24 улица К.Маркса,56.142789994432945,47.25044002162778
улица Ленинского Комсомола,27,2021-06-09 12:44:29.747,"Шум от молодежи ночью на детских площадках , почаще проверял ночной патруль ",['площадка'],{'другое': 1},27 улица Ленинского Комсомола,56.09959444055331,47.264685313897346
улица Ленинского Комсомола,27,2021-06-09 12:45:46.211,"Шум от молодежи ночью на детских площадках , почаще проверял ночной патруль ",['площадка'],{'другое': 1},27 улица Ленинского Комсомола,56.09959444055331,47.264685313897346
улица Болгарстроя,5,2021-06-05 20:01:11.300,Построить детскую площадку.,['площадка'],{'другое': 1},5 улица Болгарстроя,56.071119986507625,47.281160032041925
улица Болгарстроя,5,2021-06-05 19:49:37.830,Обновить детские площадки.,['площадка'],{'другое': 1},5 улица Болгарстроя,56.071119986507625,47.281160032041925
улица Коммунистическая,35,2021-06-10 22:12:54.506,В доме не работает вентиляции. С левой стороны от входа в подъезд (со стороны детской площадки) нет части трубы слива воды с крыши,['площадка'],{'другое': 1},35 улица Коммунистическая,56.112420012295445,47.500029964139685
улица Айзмана,63,2021-06-06 22:57:22.314,Построить детскую площадку.,['площадка'],{'другое': 1},63 улица Айзмана,56.073349991847465,47.29814998214047
улица Винокурова,2Б,2021-06-14 18:18:00.029,Личная встреча во дворе 1 июня на праздник-Парковая 5,['двор'],{'другое': 1},2Б улица Винокурова,56.127543975812955,47.490783868601625
улица Маршака,6,2021-06-08 20:12:09.429,Построить детскую площадку.,['площадка'],{'другое': 1},6 улица Маршака,56.12921001209375,47.263919965952596
улица Коллективная,5,2021-06-09 02:37:18.716,Гостевая площадка для машин,['площадка'],{'другое': 1},5 улица Коллективная,56.10999998921062,47.16618001794731
улица Первомайская,14,2021-06-09 21:41:42.483,Просим во дворе доделать площадку детскую,"['двор', 'площадка']",{'другое': 1},14 улица Первомайская,56.10364001062868,47.178999971216086
улица 1-ая Путепроводная,28,2021-06-16 15:43:41.396,Детская площадка,['площадка'],{'другое': 1},28 улица 1-ая Путепроводная,56.130189982303506,47.32745001433764
улица Волкова,6,2021-06-06 12:48:13.861,Отремонтировать порог возле подъезда. Нужны дополнительные парковочные места и детские площадки.,['площадка'],{'другое': 1},6 улица Волкова,56.081869986877706,47.27995002049951
улица Чернышевского,3,2021-06-11 13:19:17.533,Детскую площадку во дворе дома Чернышевского 3,"['площадка', 'двор']",{'другое': 1},3 улица Чернышевского,56.11321000666973,47.182660013056676
улица Алексея Талвира,10,2021-06-04 15:53:43.136,Обновить детские площадки и благоустроить территории.,['площадка'],{'другое': 1},10 улица Алексея Талвира,56.14974001708893,47.16478996312469
улица Алексея Талвира,10,2021-06-04 15:42:07.067,Обновить детскую площадку по адресу ул. Алексея Талвира дом 10.,['площадка'],{'другое': 1},10 улица Алексея Талвира,56.14974001708893,47.16478996312469
улица Чернышевского,40,2021-06-07 20:14:18.584,Установить хорошую детскую площадку во дворе дома по ул.Чернышевского 40,"['площадка', 'двор']",{'другое': 1},40 улица Чернышевского,56.12210002081565,47.176539966453106
улица Космонавта Николаева А.Г.,38,2021-06-07 15:43:05.460,"Детская площадка
Замена окон в подъезде",['площадка'],{'другое': 1},38 улица Космонавта Николаева А.Г.,56.12831000524028,47.28169001977969
улица Ленинского Комсомола,25 корп. 1,2021-06-09 12:46:54.370,"Шум от молодежи ночью на детских площадках , почаще проверял ночной патруль ",['площадка'],{'другое': 1},25 корп. 1 улица Ленинского Комсомола,56.09996999432332,47.264780033037425
улица Салтыкова-Щедрина,9,2021-06-07 22:50:26.324,сделать дет.площадку для детей частного сектора (перекресток Фучика-Б.Хмельницкого),['площадка'],{'другое': 1},9 улица Салтыкова-Щедрина,56.120269999895385,47.23251004108809
улица Розы Люксембург,4,2021-06-05 19:52:52.662,"Благоустроить двор, озеленить микрорайон.",['двор'],{'другое': 1},4 улица Розы Люксембург,56.06886001586395,47.28245000694062
улица Гоголя,5 корп. 2,2021-06-06 12:23:22.437,Сделать безопасными детские площадки. Сделать что то с бродячими собаками.,['площадка'],{'другое': 1},5 корп. 2 улица Гоголя,56.06969057220901,47.284591014560924
проспект Тракторостроителей,21,2021-06-05 21:09:49.465,Благоустроить двор возле дома 21 по улице Пролетарской.,['двор'],{'другое': 1},21 проспект Тракторостроителей,56.100260008173194,47.29278003205209
улица Текстильщиков,9А,2021-06-04 20:55:44.340,"Покрасить фасады дома со стороны двора
Укрепить кабель со столба со стороны проезжий части",['двор'],{'другое': 1},9А улица Текстильщиков,56.14160001563914,47.27164003405332
переулок Молодежный,11 корп. 1,2021-06-05 18:37:52.387,"Детская и спортивная площадка во дворе
","['площадка', 'двор']",{'другое': 1},11 корп. 1 переулок Молодежный,56.135910002578015,47.277769971302604
бульвар А.Миттова,29,2021-06-11 10:52:10.413,"В ЮЗР нет парков развлечений для детей. Крупный ТЦ. 
Детские площадки в ужасном состоянии","['парковый', 'развлечение', 'площадка']",{'другое': 1},29 бульвар А.Миттова,56.14411000000007,47.24670000000003
проспект Геннадия Айги,16,2021-06-17 11:56:44.010,Достроить школу. Площадки для инвалидов и детей.,['площадка'],{'другое': 1},16 проспект Геннадия Айги,56.14411000000007,47.24670000000003
улица Космонавта Николаева А.Г.,46,2021-06-07 13:45:18.649,"Детская площадка
",['площадка'],{'другое': 1},46 улица Космонавта Николаева А.Г.,56.130629990310695,47.28403997015397
улица Гагарина Ю.,26,2021-06-08 12:33:01.506,Детская площадка,['площадка'],{'другое': 1},26 улица Гагарина Ю.,56.12765998864904,47.26945998485641
улица Болгарстроя,7,2021-06-05 19:46:20.976,Построить большую спортивную площадку.,['площадка'],{'другое': 1},7 улица Болгарстроя,56.070201428670806,47.28094627378158
улица Болгарстроя,7,2021-06-05 19:46:24.619,Построить большую спортивную площадку.,['площадка'],{'другое': 1},7 улица Болгарстроя,56.070201428670806,47.28094627378158
улица Болгарстроя,7,2021-06-05 19:46:32.633,Построить большую спортивную площадку.,['площадка'],{'другое': 1},7 улица Болгарстроя,56.070201428670806,47.28094627378158
улица Болгарстроя,7,2021-06-05 19:48:05.614,Парковочные места. Детская площадка.,['площадка'],{'другое': 1},7 улица Болгарстроя,56.070201428670806,47.28094627378158
улица Патриса Лумумбы,6 корп. 1,2021-06-13 23:46:50.628,Благоустроить детскую площадку во дворе,"['площадка', 'двор']",{'другое': 1},6 корп. 1 улица Патриса Лумумбы,56.13147928880151,47.278692387420634
бульвар А.Миттова,45,2021-06-12 11:35:35.241,Установить во дворе дома современную детскую площадку надежную,"['двор', 'площадка']",{'другое': 1},45 бульвар А.Миттова,56.14411000000007,47.24670000000003
улица Олега Кошевого,9,2021-06-04 20:00:50.360,нет площадок для отдыха и детских парков,"['площадка', 'парковый']",{'другое': 1},9 улица Олега Кошевого,56.127470012813546,47.204769964890914
улица Промышленная,2,2021-06-11 00:33:00.500,Оборудовать детскую площадку,['площадка'],{'другое': 1},2 улица Промышленная,56.11163999238593,47.168689978853195
бульвар Эгерский,10,2021-06-14 18:03:33.407,"Хотелось бы благоустроить предворовую детскую площадку.
Огромная территория, а для детей практически ничего нет",['площадка'],{'другое': 1},10 бульвар Эгерский,56.10556998574435,47.28242997419201
проспект Максима Горького,37,2021-06-12 15:40:38.414,Благоустроить двор дома 37. Детская площадка отсутствует. ,"['двор', 'площадка']",{'другое': 1},37 проспект Максима Горького,56.147399999269936,47.17521000987628
площадь И.Ф.Скворцова,4/1,2021-06-10 17:10:28.371,Благоустроить детскую площадку.,['площадка'],{'другое': 1},4/1 площадь И.Ф.Скворцова,56.081051810717454,47.32355331236188
улица Пионерская,13,2021-06-05 15:57:22.748,Сменить покрытие детской площадки,['площадка'],{'другое': 1},13 улица Пионерская,56.13769999991064,47.26108998398348
улица Космонавта Николаева А.Г.,30,2021-06-14 00:19:07.826,"1. Детская площадка
2. Повышение зарплат
3. Капитальный ремонт общежития",['площадка'],{'другое': 1},30 улица Космонавта Николаева А.Г.,56.12512999499455,47.27798002179617
улица Т.Кривова,22 корп. 1,2021-06-03 22:48:07.563,Не хватает парковочных мест во дворе.,['двор'],{'другое': 1},22 корп. 1 улица Т.Кривова,56.14411000000007,47.24670000000003
улица Т.Кривова,22 корп. 1,2021-06-12 21:57:19.846,Спортивные снаряды во дворе,['двор'],{'другое': 1},22 корп. 1 улица Т.Кривова,56.14411000000007,47.24670000000003
улица Текстильщиков,3,2021-06-14 16:21:07.099,Поставить парковочные места и детскую площадку (Текстильщиков д.3),['площадка'],{'другое': 1},3 улица Текстильщиков,56.13984999998465,47.27175000462296
проспект 9-й Пятилетки,2 корп. 1,2021-06-12 06:27:38.891,"Отремонтировать кровлю дома. Облагородить дворы, детские площадки.","['двор', 'площадка']",{'другое': 1},2 корп. 1 проспект 9-й Пятилетки,56.09597999886424,47.26902001875874
улица Эльменя,22,2021-06-04 20:41:29.528,"1)поменять покрытие дет.площадки
2)огородить забором детскую площадку от оврага (убрать мусор и заросли)","['площадка', 'площадка']",{'другое': 1},22 улица Эльменя,56.12419000646295,47.1878400292191
проспект 9-й Пятилетки,32,2021-06-12 22:18:26.098,Построить возле дома спортивную площадку,['площадка'],{'другое': 1},32 проспект 9-й Пятилетки,56.095359989486326,47.28189001198945
улица 1-ая Путепроводная,133 корп. А,2021-06-09 01:03:53.434,Установить детскую площадку,['площадка'],{'другое': 1},133 корп. А улица 1-ая Путепроводная,56.13131473522732,47.33053058697983
улица Патриса Лумумбы,14 корп. 2,2021-06-05 18:40:11.784,"Детская площадка во дворе
","['площадка', 'двор']",{'другое': 1},14 корп. 2 улица Патриса Лумумбы,56.13277087784069,47.27437725742539
улица Гражданская,56,2021-06-05 21:42:38.065,улучшить дет.площадку,['площадка'],{'другое': 1},56 улица Гражданская,56.122430016343685,47.19990996979172
улица Строителей,14,2021-06-09 20:38:41.568,"хотелось бы, чтобы во дворах нашего района были спортивные площадки для подростков 
","['двор', 'площадка']",{'другое': 1},14 улица Строителей,56.11196001344916,47.236479961889074
улица Шумилова,18,2021-06-12 23:12:52.062,"Сделать детскую площадку во дворе, детям негде гулять, стоят машины","['площадка', 'двор']",{'другое': 1},18 улица Шумилова,56.10244001546056,47.28468001228043
улица Шумилова,18,2021-06-04 19:53:09.492,Детская площадка во дворе,"['площадка', 'двор']",{'другое': 1},18 улица Шумилова,56.10244001546056,47.28468001228043
улица Шумилова,18,2021-06-04 19:43:26.758,Доделать стадион,['стадион'],{'другое': 1},18 улица Шумилова,56.10244001546056,47.28468001228043
улица Хузангая,7,2021-06-13 00:05:58.118,"Хотелось бы улучшить наш двор, он в ужасном состоянии, детям негде играть.",['двор'],{'другое': 1},7 улица Хузангая,56.09986999821842,47.274990029295424
проспект Тракторостроителей,49,2021-06-16 15:16:24.841,Косметический ремонт дома 49. Лифт. Обновить детскую площадку,['площадка'],{'другое': 1},49 проспект Тракторостроителей,56.10397998062149,47.31048001316864
проспект Ленина,58,2021-06-13 17:11:12.668,"хотим поставить межличностное огрждение. чтоб дети катались спокойно

благоустроить детскую площадку",['площадка'],{'другое': 1},58 проспект Ленина,56.11302176980852,47.25950381050195
улица Первомайская,29А,2021-06-12 12:17:39.686,Детская площадка,['площадка'],{'другое': 1},29А улица Первомайская,56.10385619344642,47.18155381284161
улица Фруктовая,8,2021-06-09 03:32:54.100,"Летом прошлого года перед выборами обещали новую детскую площадку. Пришли новые выборы, снова одни обещания, а на деле ничего нет. Где обещанная площадка?","['площадка', 'площадка']",{'другое': 1},8 улица Фруктовая,56.10712000918906,47.18368998131888
улица Космонавта Николаева А.Г.,36,2021-06-07 15:55:48.532,"Детская площадка
",['площадка'],{'другое': 1},36 улица Космонавта Николаева А.Г.,56.12780000834158,47.280930032618784
улица Текстильщиков,17,2021-06-06 20:40:42.958,Асфальтированная дорожка во дворе,"['дорожка', 'двор']",{'другое': 1},17 улица Текстильщиков,56.14395998238771,47.27171002294483
улица Энгельса,17,2021-06-14 09:06:17.276,"Детскую площадку ,огорожденная, Откосы вокруг дома.",['площадка'],{'другое': 1},17 улица Энгельса,56.120929990951396,47.26084003563079
проспект Тракторостроителей,34 корп. 1,2021-06-15 11:25:21.712,Обустроить двор.,['двор'],{'другое': 1},34 корп. 1 проспект Тракторостроителей,56.12462354365669,47.361647212527856
проспект Мира,15,2021-06-08 23:39:30.970,очень грязно на новой десткой площадке везде валяеться мусор,['площадка'],{'другое': 1},15 проспект Мира,56.110409990004456,47.26883997547853
проспект Мира,15,2021-06-08 23:46:09.709,просьба поченить детскую качелю на детской площадке. ее совсем снесли . Маленькому ребенку кататься негде,"['качель', 'площадка']",{'другое': 1},15 проспект Мира,56.110409990004456,47.26883997547853
бульвар А.Миттова,3,2021-06-12 03:07:40.167,Заменить детскую площадку по ул.Гражданская 66 и 68,['площадка'],{'другое': 1},3 бульвар А.Миттова,56.14411000000007,47.24670000000003
улица Ленинградская,26,2021-06-05 00:15:43.265,ДЕТ.ПЛОЩАДКУ,['площадка'],{'другое': 1},26 улица Ленинградская,56.142429991691586,47.2476599958016
улица Магницкого,3,2021-06-06 13:00:23.740,"Благоустроить двор возле домов 1,3,1 корп. 1 по улице Магницкого.",['двор'],{'другое': 1},3 улица Магницкого,56.084769999647875,47.27953997779616
улица Радужная,13,2021-06-07 15:42:17.039,Сделать разметку парковочных мест во дворе дома по адресу ул. Радужная 13,['двор'],{'другое': 1},13 улица Радужная,56.13904998923607,47.22159001381212
улица Хузангая,34,2021-06-11 18:39:49.549,Огородить детскую площадку,['площадка'],{'другое': 1},34 улица Хузангая,56.08905000895683,47.276180008089256
улица Хузангая,34,2021-06-11 18:37:29.851,Огородить детскую площадку,['площадка'],{'другое': 1},34 улица Хузангая,56.08905000895683,47.276180008089256
улица Хузангая,34,2021-06-11 18:38:40.935,огородить детскую площадку,['площадка'],{'другое': 1},34 улица Хузангая,56.08905000895683,47.276180008089256
улица Солнечная,34,2021-06-05 15:34:10.008,"Обустроить баскетбольную площадку по ул. Солнечная,34",['площадка'],{'другое': 1},34 улица Солнечная,56.10060166611938,47.22184490522898
улица Кадыкова,4,2021-06-12 19:26:56.475,Благоустроить двор. Прибавить пенсию. Чтобы лекарства были дешевле и продукты тоже.,['двор'],{'другое': 1},4 улица Кадыкова,56.101659995551074,47.291310013873186
улица Кадыкова,4,2021-06-12 19:19:08.622,"Бесплатная медицина. Отремонтировать детские площадки,двор.","['площадка', 'двор']",{'другое': 1},4 улица Кадыкова,56.101659995551074,47.291310013873186
улица Калинина,101,2021-06-04 20:20:02.879,Детская площадка,['площадка'],{'другое': 1},101 улица Калинина,56.139470006404196,47.270790025252296
улица Ж.Крутовой,19,2021-06-08 17:21:25.848,Детскую площадку установить просьба по ул. Ж.Крутовой 19,['площадка'],{'другое': 1},19 улица Ж.Крутовой,56.14411000000007,47.24670000000003
улица Богдана Хмельницкого,121,2021-06-07 22:21:50.103,обустроить дет. площадку,['площадка'],{'другое': 1},121 улица Богдана Хмельницкого,56.1107199946934,47.221149963895385
улица Пархоменко,48,2021-06-05 17:02:30.798,Сделать детскую площадку.,['площадка'],{'другое': 1},48 улица Пархоменко,56.08211000267514,47.297719990507574
улица Советская,51,2021-06-08 21:08:04.408,Благоустроить детскую площадку,['площадка'],{'другое': 1},51 улица Советская,56.14347587624685,47.244116014770114
улица Магницкого,1,2021-06-06 13:02:06.540,"Отремонтировать детскую площадку возле домов 1,1корп. 1,3 по улице Магницкого.",['площадка'],{'другое': 1},1 улица Магницкого,56.08385000195534,47.27559000592473
